date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211208,14:52:18.001,SeleneSNum0001  ,24.0,24.0,9,3380969,3000,E280116060000204AC6AD1FC,E6CF,-63.0,5,0,N/A
20211208,14:52:18.001,SeleneSNum0001  ,24.0,24.0,10,3380978,3000,E280116060000204AC6AD0E6,6685,-69.7,5,0,N/A
20211208,14:52:18.001,SeleneSNum0001  ,24.0,24.0,11,3380996,3000,E280116060000204AC6AD1FD,F6EE,-65.1,3,0,N/A
20211208,14:52:18.070,SeleneSNum0001  ,24.0,24.0,12,3381044,3000,E280116060000204AC6AD1FC,E6CF,-65.1,3,0,N/A
20211208,14:52:18.070,SeleneSNum0001  ,24.0,24.0,13,3381052,3000,E280116060000204AC6AD1FD,F6EE,-65.1,5,0,N/A
20211208,14:52:18.070,SeleneSNum0001  ,24.0,24.0,14,3381057,3000,E280116060000204AC6AD0E6,6685,-70.4,5,0,N/A
20211208,14:52:18.133,SeleneSNum0001  ,24.0,24.0,15,3381104,3000,E280116060000204AC6AD1FC,E6CF,-63.0,5,0,N/A
20211208,14:52:18.133,SeleneSNum0001  ,24.0,24.0,16,3381127,3000,E280116060000204AC6AD1FD,F6EE,-65.1,5,0,N/A
20211208,14:52:18.133,SeleneSNum0001  ,24.0,24.0,17,3381131,3000,E280116060000204AC6AD0E6,6685,-67.9,3,0,N/A
20211208,14:52:18.186,SeleneSNum0001  ,24.0,24.0,18,3381171,3000,E280116060000204AC6AD1FC,E6CF,-63.0,3,0,N/A
20211208,14:52:18.186,SeleneSNum0001  ,24.0,24.0,19,3381194,3000,E280116060000204AC6AD1FD,F6EE,-65.9,1,0,N/A
20211208,14:52:18.186,SeleneSNum0001  ,24.0,24.0,20,3381211,3000,E280116060000204AC6AD0E6,6685,-68.4,1,0,N/A
20211208,14:52:18.255,SeleneSNum0001  ,24.0,24.0,21,3381221,3000,E280116060000204AC6AD1FD,F6EE,-65.1,7,0,N/A
20211208,14:52:18.255,SeleneSNum0001  ,24.0,24.0,22,3381230,3000,E280116060000204AC6AD1FC,E6CF,-64.3,5,0,N/A
20211208,14:52:18.255,SeleneSNum0001  ,24.0,24.0,23,3381238,3000,E280116060000204AC6AD0E6,6685,-67.9,3,0,N/A
20211208,14:52:18.317,SeleneSNum0001  ,24.0,24.0,24,3381297,3000,E280116060000204AC6AD1FC,E6CF,-63.6,3,0,N/A
20211208,14:52:18.317,SeleneSNum0001  ,24.0,24.0,25,3381307,3000,E280116060000204AC6AD0E6,6685,-67.9,5,0,N/A
20211208,14:52:18.317,SeleneSNum0001  ,24.0,24.0,26,3381329,3000,E280116060000204AC6AD1FD,F6EE,-64.3,3,0,N/A
20211208,14:52:18.371,SeleneSNum0001  ,24.0,24.0,27,3381354,3000,E280116060000204AC6AD1FC,E6CF,-63.6,5,0,N/A
20211208,14:52:18.371,SeleneSNum0001  ,24.0,24.0,28,3381365,3000,E280116060000204AC6AD0E6,6685,-68.4,3,0,N/A
20211208,14:52:18.371,SeleneSNum0001  ,24.0,24.0,29,3381380,3000,E280116060000204AC6AD1FD,F6EE,-65.1,1,0,N/A
20211208,14:52:18.437,SeleneSNum0001  ,24.0,24.0,30,3381404,3000,E280116060000204AC6AD1FD,F6EE,-65.9,5,0,N/A
20211208,14:52:18.437,SeleneSNum0001  ,24.0,24.0,31,3381419,3000,E280116060000204AC6AD1FC,E6CF,-64.3,3,0,N/A
20211208,14:52:18.437,SeleneSNum0001  ,24.0,24.0,32,3381424,3000,E280116060000204AC6AD0E6,6685,-67.9,5,0,N/A
20211208,14:52:18.502,SeleneSNum0001  ,24.0,24.0,33,3381479,3000,E280116060000204AC6AD1FC,E6CF,-63.6,5,0,N/A
20211208,14:52:18.502,SeleneSNum0001  ,24.0,24.0,34,3381484,3000,E280116060000204AC6AD1FD,F6EE,-64.3,3,0,N/A
20211208,14:52:18.502,SeleneSNum0001  ,24.0,24.0,35,3381507,3000,E280116060000204AC6AD0E6,6685,-67.9,3,0,N/A
20211208,14:52:18.571,SeleneSNum0001  ,24.0,24.0,36,3381538,3000,E280116060000204AC6AD1FD,F6EE,-64.3,5,0,N/A
20211208,14:52:18.571,SeleneSNum0001  ,24.0,24.0,37,3381556,3000,E280116060000204AC6AD1FC,E6CF,-63.0,3,0,N/A
20211208,14:52:18.571,SeleneSNum0001  ,24.0,24.0,38,3381560,3000,E280116060000204AC6AD0E6,6685,-69.0,3,0,N/A
20211208,14:52:18.634,SeleneSNum0001  ,24.0,24.0,39,3381606,3000,E280116060000204AC6AD0E6,6685,-68.4,5,0,N/A
20211208,14:52:18.634,SeleneSNum0001  ,24.0,24.0,40,3381615,3000,E280116060000204AC6AD1FC,E6CF,-63.6,5,0,N/A
20211208,14:52:18.687,SeleneSNum0001  ,24.0,24.0,41,3381668,3000,E280116060000204AC6AD1FD,F6EE,-65.1,5,0,N/A
