date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211208,14:35:47.130,SeleneSNum0001  ,24.0,24.0,1,2390069,3000,E280116060000204AC6AD1FE,C68D,-69.7,3,0,N/A
20211208,14:35:47.130,SeleneSNum0001  ,24.0,24.0,2,2390075,3000,E280116060000204AC6AD1FD,F6EE,-64.3,3,0,N/A
20211208,14:35:47.130,SeleneSNum0001  ,24.0,24.0,3,2390094,3000,E280116060000204AC6AD1FC,E6CF,-62.4,1,0,N/A
20211208,14:35:47.194,SeleneSNum0001  ,24.0,24.0,4,2390109,3000,E280116060000204AC6AD0E6,6685,-70.4,5,0,N/A
20211208,14:35:47.194,SeleneSNum0001  ,24.0,24.0,5,2390117,3000,E280116060000204AC6AD1FD,F6EE,-65.1,3,0,N/A
20211208,14:35:47.194,SeleneSNum0001  ,24.0,24.0,6,2390121,3000,E280116060000204AC6AD1FC,E6CF,-63.6,1,0,N/A
20211208,14:35:47.194,SeleneSNum0001  ,24.0,24.0,7,2390133,3000,E280116060000204AC6AD1FE,C68D,-72.9,3,0,N/A
20211208,14:35:47.250,SeleneSNum0001  ,24.0,24.0,8,2390165,3000,E280116060000204AC6AD1FC,E6CF,-65.1,3,0,N/A
20211208,14:35:47.250,SeleneSNum0001  ,24.0,24.0,9,2390190,3000,E280116060000204AC6AD0E6,6685,-70.4,1,0,N/A
20211208,14:35:47.250,SeleneSNum0001  ,24.0,24.0,10,2390195,3000,E280116060000204AC6AD1FE,C68D,-70.4,1,0,N/A
20211208,14:35:47.250,SeleneSNum0001  ,24.0,24.0,11,2390204,3000,E280116060000204AC6AD1FD,F6EE,-65.9,3,0,N/A
20211208,14:35:47.315,SeleneSNum0001  ,24.0,24.0,12,2390220,3000,E280116060000204AC6AD1FC,E6CF,-63.0,5,0,N/A
20211208,14:35:47.315,SeleneSNum0001  ,24.0,24.0,13,2390236,3000,E280116060000204AC6AD0E6,6685,-71.1,5,0,N/A
20211208,14:35:47.315,SeleneSNum0001  ,24.0,24.0,14,2390253,3000,E280116060000204AC6AD1FD,F6EE,-65.9,3,0,N/A
20211208,14:35:47.315,SeleneSNum0001  ,24.0,24.0,15,2390276,3000,E280116060000204AC6AD1FE,C68D,-70.4,1,0,N/A
