date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211213,13:12:41.010,SeleneSNum0001  ,24.0,24.0,45,11860978,3000,E280116060000204AC6AD1FC,E6CF,-65.9,3,0,N/A
20211213,13:12:41.010,SeleneSNum0001  ,24.0,24.0,46,11860989,3000,E280116060000204AC6AD0E6,6685,-71.1,3,0,N/A
20211213,13:12:41.010,SeleneSNum0001  ,24.0,24.0,47,11861002,3000,E280116060000204AC6AD0EC,C7CF,-72.9,1,0,N/A
20211213,13:12:41.010,SeleneSNum0001  ,24.0,24.0,48,11861010,3000,E280116060000204AC6AC8F0,9EA8,-66.8,3,0,N/A
20211213,13:12:41.010,SeleneSNum0001  ,24.0,24.0,49,11861014,3000,E280116060000204AC6AD1FD,F6EE,-62.4,1,0,N/A
20211213,13:12:41.073,SeleneSNum0001  ,24.0,24.0,50,11861033,3000,E280116060000204AC6AD1FC,E6CF,-66.8,3,0,N/A
20211213,13:12:41.073,SeleneSNum0001  ,24.0,24.0,51,11861043,3000,E280116060000204AC6AD0E6,6685,-67.9,3,0,N/A
20211213,13:12:41.073,SeleneSNum0001  ,24.0,24.0,52,11861051,3000,E280116060000204AC6AD0EC,C7CF,-71.1,5,0,N/A
20211213,13:12:41.073,SeleneSNum0001  ,24.0,24.0,53,11861066,3000,E280116060000204AC6AC8F0,9EA8,-66.8,1,0,N/A
20211213,13:12:41.141,SeleneSNum0001  ,24.0,24.0,54,11861093,3000,E280116060000204AC6AD1FC,E6CF,-65.9,1,0,N/A
20211213,13:12:41.141,SeleneSNum0001  ,24.0,24.0,55,11861098,3000,E280116060000204AC6AC8F0,9EA8,-65.9,3,0,N/A
20211213,13:12:41.141,SeleneSNum0001  ,24.0,24.0,56,11861103,3000,E280116060000204AC6AD1FD,F6EE,-61.8,3,0,N/A
20211213,13:12:41.141,SeleneSNum0001  ,24.0,24.0,57,11861111,3000,E280116060000204AC6AD0E6,6685,-67.9,3,0,N/A
20211213,13:12:41.141,SeleneSNum0001  ,24.0,24.0,58,11861138,3000,E280116060000204AC6AD0EC,C7CF,-70.4,1,0,N/A
20211213,13:12:41.195,SeleneSNum0001  ,24.0,24.0,59,11861148,3000,E280116060000204AC6AD1FC,E6CF,-67.9,5,0,N/A
20211213,13:12:41.195,SeleneSNum0001  ,24.0,24.0,60,11861166,3000,E280116060000204AC6AD0EC,C7CF,-69.0,3,0,N/A
20211213,13:12:41.195,SeleneSNum0001  ,24.0,24.0,61,11861171,3000,E280116060000204AC6AD0E6,6685,-69.7,1,0,N/A
20211213,13:12:41.195,SeleneSNum0001  ,24.0,24.0,62,11861177,3000,E280116060000204AC6AD1FD,F6EE,-61.8,3,0,N/A
20211213,13:12:41.195,SeleneSNum0001  ,24.0,24.0,63,11861186,3000,E280116060000204AC6AC8F0,9EA8,-65.1,3,0,N/A
20211213,13:12:41.258,SeleneSNum0001  ,24.0,24.0,64,11861216,3000,E280116060000204AC6AD0E6,6685,-69.7,5,0,N/A
20211213,13:12:41.258,SeleneSNum0001  ,24.0,24.0,65,11861230,3000,E280116060000204AC6AD1FC,E6CF,-66.8,3,0,N/A
20211213,13:12:41.258,SeleneSNum0001  ,24.0,24.0,66,11861235,3000,E280116060000204AC6AD0EC,C7CF,-71.9,1,0,N/A
20211213,13:12:41.258,SeleneSNum0001  ,24.0,24.0,67,11861244,3000,E280116060000204AC6AD1FD,F6EE,-62.4,3,0,N/A
20211213,13:12:41.258,SeleneSNum0001  ,24.0,24.0,68,11861248,3000,E280116060000204AC6AC8F0,9EA8,-66.8,3,0,N/A
20211213,13:12:41.327,SeleneSNum0001  ,24.0,24.0,69,11861281,3000,E280116060000204AC6AD0EC,C7CF,-71.9,1,0,N/A
