date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211208,15:16:38.214,SeleneSNum0001  ,24.0,24.0,1,4853780,3000,E280116060000204AC6AD1FC,E6CF,-71.1,3,0,N/A
20211208,15:16:38.276,SeleneSNum0001  ,24.0,24.0,2,4853813,3000,E280116060000204AC6AD1FC,E6CF,-73.9,7,0,N/A
20211208,15:16:38.346,SeleneSNum0001  ,24.0,24.0,3,4853872,3000,E280116060000204AC6AD1FC,E6CF,-70.4,7,0,N/A
20211208,15:16:38.415,SeleneSNum0001  ,24.0,24.0,4,4853941,3000,E280116060000204AC6AD1FC,E6CF,-69.7,7,0,N/A
20211208,15:16:38.471,SeleneSNum0001  ,24.0,24.0,5,4854014,3000,E280116060000204AC6AD1FC,E6CF,-71.1,7,0,N/A
20211208,15:16:38.531,SeleneSNum0001  ,24.0,24.0,6,4854078,3000,E280116060000204AC6AD1FC,E6CF,-69.7,5,0,N/A
20211208,15:16:38.593,SeleneSNum0001  ,24.0,24.0,7,4854129,3000,E280116060000204AC6AD1FC,E6CF,-70.4,5,0,N/A
20211208,15:16:38.593,SeleneSNum0001  ,24.0,24.0,8,4854151,3000,E280116060000204AC6AD0E6,6685,-68.4,1,0,N/A
20211208,15:16:38.662,SeleneSNum0001  ,24.0,24.0,9,4854193,3000,E280116060000204AC6AD1FC,E6CF,-69.0,3,0,N/A
20211208,15:16:38.662,SeleneSNum0001  ,24.0,24.0,10,4854211,3000,E280116060000204AC6AD0E6,6685,-69.7,7,0,N/A
20211208,15:16:38.731,SeleneSNum0001  ,24.0,24.0,11,4854268,3000,E280116060000204AC6AD1FC,E6CF,-70.4,5,0,N/A
20211208,15:16:38.731,SeleneSNum0001  ,24.0,24.0,12,4854278,3000,E280116060000204AC6AD0E6,6685,-70.4,5,0,N/A
20211208,15:16:38.792,SeleneSNum0001  ,24.0,24.0,13,4854329,3000,E280116060000204AC6AD1FC,E6CF,-71.9,5,0,N/A
20211208,15:16:38.792,SeleneSNum0001  ,24.0,24.0,14,4854350,3000,E280116060000204AC6AD0E6,6685,-69.7,5,0,N/A
20211208,15:16:38.859,SeleneSNum0001  ,24.0,24.0,15,4854389,3000,E280116060000204AC6AD1FC,E6CF,-68.4,7,0,N/A
20211208,15:16:38.859,SeleneSNum0001  ,24.0,24.0,16,4854445,3000,E280116060000204AC6AD0E6,6685,-68.4,3,0,N/A
20211208,15:16:38.928,SeleneSNum0001  ,24.0,24.0,17,4854463,3000,E280116060000204AC6AD1FC,E6CF,-69.7,5,0,N/A
20211208,15:16:38.928,SeleneSNum0001  ,24.0,24.0,18,4854475,3000,E280116060000204AC6AD0E6,6685,-67.9,5,0,N/A
20211208,15:16:38.979,SeleneSNum0001  ,24.0,24.0,19,4854525,3000,E280116060000204AC6AD1FC,E6CF,-70.4,5,0,N/A
20211208,15:16:38.979,SeleneSNum0001  ,24.0,24.0,20,4854575,3000,E280116060000204AC6AD0E6,6685,-71.1,1,0,N/A
20211208,15:16:39.045,SeleneSNum0001  ,24.0,24.0,21,4854580,3000,E280116060000204AC6AD1FC,E6CF,-71.9,7,0,N/A
20211208,15:16:39.045,SeleneSNum0001  ,24.0,24.0,22,4854592,3000,E280116060000204AC6AD0E6,6685,-70.4,5,0,N/A
20211208,15:16:39.110,SeleneSNum0001  ,24.0,24.0,23,4854653,3000,E280116060000204AC6AD1FC,E6CF,-68.4,5,0,N/A
20211208,15:16:39.110,SeleneSNum0001  ,24.0,24.0,24,4854664,3000,E280116060000204AC6AD0E6,6685,-72.9,3,0,N/A
20211208,15:16:39.176,SeleneSNum0001  ,24.0,24.0,25,4854705,3000,E280116060000204AC6AD0E6,6685,-68.4,7,0,N/A
20211208,15:16:39.176,SeleneSNum0001  ,24.0,24.0,26,4854727,3000,E280116060000204AC6AD1FC,E6CF,-69.7,3,0,N/A
20211208,15:16:39.229,SeleneSNum0001  ,24.0,24.0,27,4854775,3000,E280116060000204AC6AD1FC,E6CF,-70.4,3,0,N/A
20211208,15:16:39.229,SeleneSNum0001  ,24.0,24.0,28,4854791,3000,E280116060000204AC6AD0E6,6685,-69.7,3,0,N/A
20211208,15:16:39.292,SeleneSNum0001  ,24.0,24.0,29,4854824,3000,E280116060000204AC6AD0E6,6685,-70.4,5,0,N/A
20211208,15:16:39.292,SeleneSNum0001  ,24.0,24.0,30,4854847,3000,E280116060000204AC6AD1FC,E6CF,-71.1,5,0,N/A
