date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211208,14:27:40.004,SeleneSNum0001  ,24.0,24.0,15,1902884,3000,E280116060000204AC6AD1FD,F6EE,-71.9,7,0,N/A
20211208,14:27:40.057,SeleneSNum0001  ,24.0,24.0,16,1902943,3000,E280116060000204AC6AD1FD,F6EE,-69.0,5,0,N/A
20211208,14:27:40.120,SeleneSNum0001  ,24.0,24.0,17,1902993,3000,E280116060000204AC6AD1FD,F6EE,-73.9,7,0,N/A
20211208,14:27:40.189,SeleneSNum0001  ,24.0,24.0,18,1903065,3000,E280116060000204AC6AD1FD,F6EE,-69.0,7,0,N/A
20211208,14:27:40.258,SeleneSNum0001  ,24.0,24.0,19,1903129,3000,E280116060000204AC6AD1FD,F6EE,-73.9,9,0,N/A
20211208,14:27:40.320,SeleneSNum0001  ,24.0,24.0,20,1903206,3000,E280116060000204AC6AD1FD,F6EE,-69.7,7,0,N/A
20211208,14:27:40.374,SeleneSNum0001  ,24.0,24.0,21,1903276,3000,E280116060000204AC6AD1FD,F6EE,-73.9,5,0,N/A
20211208,14:27:40.439,SeleneSNum0001  ,24.0,24.0,22,1903329,3000,E280116060000204AC6AD1FD,F6EE,-71.9,7,0,N/A
20211208,14:27:40.505,SeleneSNum0001  ,24.0,24.0,23,1903394,3000,E280116060000204AC6AD1FD,F6EE,-71.9,5,0,N/A
20211208,14:27:40.558,SeleneSNum0001  ,24.0,24.0,24,1903447,3000,E280116060000204AC6AD1FD,F6EE,-71.1,7,0,N/A
20211208,14:27:40.621,SeleneSNum0001  ,24.0,24.0,25,1903513,3000,E280116060000204AC6AD1FD,F6EE,-72.9,5,0,N/A
20211208,14:27:40.694,SeleneSNum0001  ,24.0,24.0,26,1903558,3000,E280116060000204AC6AD1FD,F6EE,-66.8,9,0,N/A
20211208,14:27:40.760,SeleneSNum0001  ,24.0,24.0,27,1903641,3000,E280116060000204AC6AD1FD,F6EE,-69.0,7,0,N/A
20211208,14:27:40.822,SeleneSNum0001  ,24.0,24.0,28,1903713,3000,E280116060000204AC6AD1FD,F6EE,-72.9,7,0,N/A
20211208,14:27:40.876,SeleneSNum0001  ,24.0,24.0,29,1903772,3000,E280116060000204AC6AD1FD,F6EE,-71.1,5,0,N/A
20211208,14:27:40.938,SeleneSNum0001  ,24.0,24.0,30,1903827,3000,E280116060000204AC6AD1FD,F6EE,-71.1,7,0,N/A
20211208,14:27:40.997,SeleneSNum0001  ,24.0,24.0,31,1903892,3000,E280116060000204AC6AD1FD,F6EE,-71.9,5,0,N/A
20211208,14:27:41.061,SeleneSNum0001  ,24.0,24.0,32,1903941,3000,E280116060000204AC6AD1FD,F6EE,-70.4,7,0,N/A
20211208,14:27:41.123,SeleneSNum0001  ,24.0,24.0,33,1904012,3000,E280116060000204AC6AD1FD,F6EE,-69.7,1,0,N/A
20211208,14:27:41.193,SeleneSNum0001  ,24.0,24.0,34,1904098,3000,E280116060000204AC6AD0E6,6685,-70.4,3,0,N/A
20211208,14:27:41.193,SeleneSNum0001  ,24.0,24.0,35,1904113,3000,E280116060000204AC6AD1FD,F6EE,-67.9,3,0,N/A
20211208,14:27:41.262,SeleneSNum0001  ,24.0,24.0,36,1904136,3000,E280116060000204AC6AD0E6,6685,-71.1,3,0,N/A
20211208,14:27:41.262,SeleneSNum0001  ,24.0,24.0,37,1904158,3000,E280116060000204AC6AD1FD,F6EE,-71.9,5,0,N/A
20211208,14:27:41.262,SeleneSNum0001  ,24.0,24.0,38,1904199,3000,E280116060000204AC6AD1FC,E6CF,-71.9,3,0,N/A
20211208,14:27:41.309,SeleneSNum0001  ,24.0,24.0,39,1904213,3000,E280116060000204AC6AD1FD,F6EE,-69.7,3,0,N/A
20211208,14:27:41.309,SeleneSNum0001  ,24.0,24.0,40,1904223,3000,E280116060000204AC6AD0E6,6685,-70.4,3,0,N/A
20211208,14:27:41.309,SeleneSNum0001  ,24.0,24.0,41,1904233,3000,E280116060000204AC6AD1FC,E6CF,-75.7,1,0,N/A
20211208,14:27:41.378,SeleneSNum0001  ,24.0,24.0,42,1904262,3000,E280116060000204AC6AD0E6,6685,-70.4,3,0,N/A
20211208,14:27:41.378,SeleneSNum0001  ,24.0,24.0,43,1904266,3000,E280116060000204AC6AD1FC,E6CF,-75.0,3,0,N/A
20211208,14:27:41.378,SeleneSNum0001  ,24.0,24.0,44,1904272,3000,E280116060000204AC6AD1FD,F6EE,-71.1,3,0,N/A
20211208,14:27:41.440,SeleneSNum0001  ,24.0,24.0,45,1904312,3000,E280116060000204AC6AD0E6,6685,-71.9,5,0,N/A
20211208,14:27:41.440,SeleneSNum0001  ,24.0,24.0,46,1904349,3000,E280116060000204AC6AD1FD,F6EE,-73.9,3,0,N/A
20211208,14:27:41.440,SeleneSNum0001  ,24.0,24.0,47,1904361,3000,E280116060000204AC6AD1FC,E6CF,-73.9,1,0,N/A
20211208,14:27:41.509,SeleneSNum0001  ,24.0,24.0,48,1904374,3000,E280116060000204AC6AD0E6,6685,-73.9,7,0,N/A
