date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20211208,18:20:02.056,SeleneSNum0001  ,24.0,24.0,21,5877464,3000,E280116060000204AC6AD1FD,F6EE,-68.4,7,0,N/A
20211208,18:20:02.056,SeleneSNum0001  ,24.0,24.0,22,5877479,3000,E280116060000204AC6AD1FC,E6CF,-63.6,5,0,N/A
20211208,18:20:02.119,SeleneSNum0001  ,24.0,24.0,23,5877537,3000,E280116060000204AC6AD1FC,E6CF,-62.4,7,0,N/A
20211208,18:20:02.119,SeleneSNum0001  ,24.0,24.0,24,5877545,3000,E280116060000204AC6AD1FD,F6EE,-71.1,5,0,N/A
20211208,18:20:02.172,SeleneSNum0001  ,24.0,24.0,25,5877601,3000,E280116060000204AC6AD1FD,F6EE,-70.4,5,0,N/A
20211208,18:20:02.172,SeleneSNum0001  ,24.0,24.0,26,5877619,3000,E280116060000204AC6AD1FC,E6CF,-63.6,1,0,N/A
20211208,18:20:02.235,SeleneSNum0001  ,24.0,24.0,27,5877647,3000,E280116060000204AC6AD1FC,E6CF,-62.4,7,0,N/A
20211208,18:20:02.235,SeleneSNum0001  ,24.0,24.0,28,5877660,3000,E280116060000204AC6AD1FD,F6EE,-67.9,3,0,N/A
20211208,18:20:02.300,SeleneSNum0001  ,24.0,24.0,29,5877706,3000,E280116060000204AC6AD1FD,F6EE,-67.9,7,0,N/A
20211208,18:20:02.300,SeleneSNum0001  ,24.0,24.0,30,5877725,3000,E280116060000204AC6AD1FC,E6CF,-63.6,5,0,N/A
20211208,18:20:02.357,SeleneSNum0001  ,24.0,24.0,31,5877781,3000,E280116060000204AC6AD1FD,F6EE,-67.9,5,0,N/A
20211208,18:20:02.357,SeleneSNum0001  ,24.0,24.0,32,5877786,3000,E280116060000204AC6AD1FC,E6CF,-62.4,3,0,N/A
20211208,18:20:02.420,SeleneSNum0001  ,24.0,24.0,33,5877833,3000,E280116060000204AC6AD1FC,E6CF,-63.0,7,0,N/A
20211208,18:20:02.420,SeleneSNum0001  ,24.0,24.0,34,5877850,3000,E280116060000204AC6AD1FD,F6EE,-66.8,3,0,N/A
20211208,18:20:02.491,SeleneSNum0001  ,24.0,24.0,35,5877893,3000,E280116060000204AC6AD1FD,F6EE,-67.9,7,0,N/A
20211208,18:20:02.491,SeleneSNum0001  ,24.0,24.0,36,5877916,3000,E280116060000204AC6AD1FC,E6CF,-63.0,5,0,N/A
20211208,18:20:02.558,SeleneSNum0001  ,24.0,24.0,37,5877973,3000,E280116060000204AC6AD1FD,F6EE,-67.9,5,0,N/A
20211208,18:20:02.558,SeleneSNum0001  ,24.0,24.0,38,5877977,3000,E280116060000204AC6AD1FC,E6CF,-63.0,3,0,N/A
20211208,18:20:02.620,SeleneSNum0001  ,24.0,24.0,39,5878029,3000,E280116060000204AC6AD1FD,F6EE,-69.0,7,0,N/A
20211208,18:20:02.620,SeleneSNum0001  ,24.0,24.0,40,5878042,3000,E280116060000204AC6AD1FC,E6CF,-63.0,3,0,N/A
